event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
8BFE07AAE027,invoice,2/27/2025 13:10,CUST0001486,PROD0006,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,149,N/A,0,0,149,1,149,FALSE,,
3FC85187B7D1,order,10/7/2025 7:39,CUST0002418,PROD0064,France,46.2276,2.2137,EU,Website,Credit Card,EUR,1,145.08,LOYALTY15,21.76,29.02,152.34,1.06,161.48,FALSE,,
666DCD665EDD,order,10/18/2024 15:40,CUST0000174,PROD0010,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,25,N/A,0,0,125,1,125,FALSE,,
F3A65097801B,order,5/2/2024 23:36,CUST0000256,PROD0008,Brazil,-14.235,-51.9253,LATAM,Website,PayPal,USD,20,89,EDU10,178,267,1869,1,1869,FALSE,,
5C047F1F29C3,order,4/15/2025 21:11,CUST0003535,PROD0065,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,1,15.57,N/A,0,3.11,18.68,1.22,22.79,FALSE,,
5673ACC3923D,order,5/2/2024 18:19,CUST0001651,PROD0028,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,70,BFCM20,70,0,280,1,280,FALSE,,
FFD9B4FD5E4D,order,7/7/2025 17:22,CUST0003725,PROD0041,Brazil,-14.235,-51.9253,LATAM,Website,PayPal,USD,5,12,N/A,0,9,69,1,69,FALSE,,
2F0F20BAB4A6,order,11/10/2024 21:03,CUST0002505,PROD0011,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,25,204.1,NEWCUSTOMER10,510.25,1020.5,5612.75,1.22,6847.56,FALSE,,
EB05F8FC1039,order,8/8/2025 2:47,CUST0003903,PROD0093,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,25,15.81,SAVE5,19.76,0,375.49,1,375.49,FALSE,,
0D8AC54C4695,order,10/26/2024 16:41,CUST0001485,PROD0076,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,3,259.24,WELCOME10,77.77,155.54,855.49,1.22,1043.7,FALSE,,
D6177E8C448E,order,3/13/2025 7:39,CUST0000571,PROD0086,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,225.15,N/A,0,0,225.15,1,225.15,FALSE,,
66E13004FF16,order,12/7/2024 2:24,CUST0002729,PROD0074,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,10,252.26,N/A,0,504.52,3027.12,1.06,3208.75,FALSE,,
28315840FBF3,order,1/15/2025 3:55,CUST0003581,PROD0028,United States,39.8283,-98.5795,,Website,PayPal,USD,1,70,BFCM10,7,0,63,1,63,FALSE,,
8A8BD1BEC5DF,order,8/29/2025 17:56,CUST0001366,PROD0075,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,20.12,STUDENT15,45.27,0,256.53,1,256.53,FALSE,,
4ED3A6D7F8D2,order,4/29/2024 16:33,CUST0001529,PROD0012,United States,39.8283,-98.5795,,Website,Credit Card,USD,2,399,N/A,0,0,798,1,798,FALSE,,
636E31932C4D,invoice,7/22/2024 17:35,CUST0003129,PROD0042,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,25,120,N/A,0,150,3150,1,3150,FALSE,,
82EE33310567,invoice,5/14/2024 16:13,CUST0001581,PROD0060,United States,39.8283,-98.5795,,Marketplace,Wire,USD,1,225.15,N/A,0,0,225.15,1,225.15,FALSE,,
FF9E5EFE9B5A,order,8/9/2025 9:08,CUST0000487,PROD0022,Philippines,12.8797,121.774,APAC,Marketplace,Credit Card,USD,1,96,N/A,0,14.4,110.4,1,110.4,FALSE,,
78549BFBA03A,order,3/17/2025 5:23,CUST0001588,PROD0026,Philippines,12.8797,121.774,APAC,Marketplace,Invoice,USD,1,289,WELCOME10,28.9,43.35,303.45,1,303.45,FALSE,,
52696E954578,order,7/18/2024 20:23,CUST0003728,PROD0038,Australia,-25.2744,133.7751,APAC,Reseller,PayPal,AUD,5,189.39,N/A,0,94.7,1041.65,0.66,687.49,FALSE,,
1F3B689F5C19,invoice,9/24/2025 18:56,CUST0003161,PROD0032,United States,39.8283,-98.5795,,Website,Invoice,USD,5,120,N/A,0,0,600,1,600,FALSE,,
614E9F0D0F5F,invoice,4/14/2025 8:15,CUST0000512,PROD0069,Australia,-25.2744,133.7751,APAC,Reseller,Invoice,AUD,5,19.7,N/A,0,9.85,108.35,0.66,71.51,FALSE,,
80BD3B30A388,order,2/9/2025 10:29,CUST0001650,PROD0035,Canada,56.1304,-106.3468,,Website,PayPal,USD,3,16,N/A,0,2.4,50.4,1,50.4,FALSE,,
1614C40136DE,invoice,10/26/2024 23:16,CUST0003325,PROD0090,United Kingdom,55.3781,-3.436,EU,Direct Sales,PayPal,GBP,15,126.05,SAVE5,94.54,378.15,2174.36,1.22,2652.72,FALSE,,
DB6EB594E364,order,8/15/2024 6:47,CUST0001344,PROD0023,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,7.55,N/A,0,4.53,27.18,1.06,28.81,FALSE,,
B3E63054B434,order,10/18/2024 3:25,CUST0002618,PROD0023,Brazil,-14.235,-51.9253,LATAM,Partner,Wire,USD,3,8,N/A,0,3.6,27.6,1,27.6,FALSE,,
B7B5F81D7FE6,order,11/23/2024 15:25,CUST0003751,PROD0069,Canada,56.1304,-106.3468,,Website,PayPal,USD,10,13,WELCOME10,13,6.5,123.5,1,123.5,FALSE,,
FA23DD5CC906,order,10/11/2025 5:52,CUST0001183,PROD0074,Philippines,12.8797,121.774,APAC,Direct Sales,Credit Card,USD,20,267.4,N/A,0,802.2,6150.2,1,6150.2,FALSE,,
88D96436088E,order,12/21/2024 14:12,CUST0001650,PROD0056,Canada,56.1304,-106.3468,,Marketplace,Invoice,USD,1,60,N/A,0,3,63,1,63,FALSE,,
1C5890E3BE66,order,12/14/2024 19:44,CUST0000811,PROD0043,France,46.2276,2.2137,EU,Direct Sales,Credit Card,EUR,1,9.43,BFCM20,1.89,1.89,9.43,1.06,10,FALSE,,
221DB6B4142C,invoice,9/3/2024 16:24,CUST0003756,PROD0083,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,30.08,N/A,0,6.02,36.1,1.22,44.04,TRUE,10/19/2024 16:24,Billing error
FF451F44C2C0,order,10/9/2024 15:29,CUST0003590,PROD0058,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,5,40.98,N/A,0,40.98,245.88,1.22,299.97,FALSE,,
CFEB0018D50F,invoice,10/12/2024 15:27,CUST0003679,PROD0044,Germany,51.1657,10.4515,EU,Reseller,Wire,EUR,5,94.34,N/A,0,94.34,566.04,1.06,600,FALSE,,
10F367D0EB7E,order,7/11/2024 16:10,CUST0001104,PROD0080,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,178.94,N/A,0,17.89,196.83,0.66,129.91,FALSE,,
C7090632960C,order,4/29/2025 2:41,CUST0002137,PROD0059,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Invoice,USD,1,29,BFCM10,2.9,4.35,30.45,1,30.45,FALSE,,
5244CE3DD517,order,3/17/2025 2:17,CUST0001643,PROD0087,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Wire,USD,5,14.96,N/A,0,11.22,86.02,1,86.02,FALSE,,
545AADEF5C96,order,7/17/2024 6:08,CUST0002380,PROD0101,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,1,25.12,N/A,0,5.02,30.14,1.22,36.77,FALSE,,
EC27C79653D1,order,6/13/2024 16:21,CUST0000529,PROD0062,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,1,341.14,BFCM10,34.11,34.11,341.14,0.66,225.15,FALSE,,
3543242BEDE4,invoice,3/8/2025 4:05,CUST0000744,PROD0017,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,1,19,LOYALTY15,2.85,0.95,17.1,1,17.1,FALSE,,
5FEEEEB82886,order,12/1/2024 11:06,CUST0001531,PROD0052,Philippines,12.8797,121.774,APAC,Partner,Credit Card,USD,1,200,N/A,0,30,230,1,230,FALSE,,
8D1C092192D1,order,10/7/2024 16:10,CUST0000355,PROD0050,Germany,51.1657,10.4515,EU,Direct Sales,Invoice,EUR,3,122.64,N/A,0,73.58,441.5,1.06,467.99,FALSE,,
59E5A0DAEA28,order,3/8/2025 20:17,CUST0000412,PROD0044,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,100,N/A,0,0,300,1,300,FALSE,,
7A835D1111F9,order,11/17/2024 11:31,CUST0003405,PROD0040,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,3,250,N/A,0,0,750,1,750,FALSE,,
C99EF3E4F5D2,order,12/18/2024 21:35,CUST0002518,PROD0033,Netherlands,52.1326,5.2913,EU,Reseller,Credit Card,EUR,1,8.49,BFCM10,0.85,1.7,9.34,1.06,9.9,FALSE,,
AAB11CBF5436,order,11/10/2024 14:48,CUST0001796,PROD0027,United Kingdom,55.3781,-3.436,EU,Partner,Invoice,GBP,15,5.74,N/A,0,17.22,103.32,1.22,126.05,FALSE,,
5C67D0397961,order,8/12/2024 23:26,CUST0001010,PROD0003,Brazil,-14.235,-51.9253,LATAM,Website,PayPal,USD,15,29,WELCOME10,43.5,65.25,456.75,1,456.75,FALSE,,
3E4E6E93CBAB,order,4/7/2025 12:05,CUST0000279,PROD0082,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,118.1,BFCM20,118.1,0,472.4,1,472.4,FALSE,,
8E01D9680EE9,order,5/6/2025 17:28,CUST0002289,PROD0082,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,118.1,BFCM20,23.62,17.72,112.2,1,112.2,FALSE,,
E80C51EED9F9,order,8/12/2024 7:19,CUST0002421,PROD0067,United States,39.8283,-98.5795,,Website,Invoice,USD,10,18.92,NEWCUSTOMER10,18.92,0,170.28,1,170.28,FALSE,,
FD87BD8E79C3,order,6/10/2024 12:34,CUST0001946,PROD0040,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,250,SALE15,37.5,0,212.5,1,212.5,FALSE,,
E9F4A6A10055,invoice,3/3/2025 13:35,CUST0000355,PROD0007,Germany,51.1657,10.4515,EU,Website,PayPal,EUR,10,8.49,STUDENT20,16.98,16.98,84.9,1.06,89.99,FALSE,,
5549E10287EE,order,6/22/2025 8:20,CUST0001571,PROD0088,Canada,56.1304,-106.3468,,Website,Credit Card,USD,3,153.78,N/A,0,23.07,484.41,1,484.41,FALSE,,
8CFF38C4185E,order,1/5/2025 15:36,CUST0000716,PROD0046,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,10,227.27,N/A,0,227.27,2499.97,0.66,1649.98,FALSE,,
16D89FD17005,invoice,7/11/2024 11:49,CUST0003285,PROD0006,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,1,140.57,NEWCUSTOMER10,14.06,28.11,154.62,1.06,163.9,FALSE,,
BA01486CF55F,invoice,9/13/2024 9:44,CUST0001080,PROD0065,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,10,17.92,N/A,0,35.84,215.04,1.06,227.94,FALSE,,
4284638F4C75,order,10/7/2025 21:12,CUST0001936,PROD0028,Spain,40.4637,-3.7492,EU,Website,Invoice,EUR,1,66.04,N/A,0,13.21,79.25,1.06,84.01,FALSE,,
6C0C2517C870,order,9/20/2024 11:48,CUST0000165,PROD0024,United Kingdom,55.3781,-3.436,EU,Partner,Credit Card,GBP,1,68.85,N/A,0,13.77,82.62,1.22,100.8,FALSE,,
D672F2A77B42,order,3/19/2025 22:04,CUST0002650,PROD0058,United States,39.8283,-98.5795,,Website,Invoice,USD,15,50,N/A,0,0,750,1,750,FALSE,,
4E40F8647316,order,1/6/2025 10:41,CUST0002419,PROD0017,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,5,28.79,N/A,0,14.4,158.35,0.66,104.51,FALSE,,
3D94A24A6067,order,11/4/2024 2:33,CUST0001861,PROD0054,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,10,439.39,BFCM20,878.78,439.39,3954.51,0.66,2609.98,FALSE,,
06424BECAE36,order,1/21/2025 5:48,CUST0000088,PROD0007,United States,39.8283,-98.5795,,Partner,PayPal,USD,5,9,N/A,0,0,45,1,45,FALSE,,
CC1BA024BCCB,order,10/20/2024 15:21,CUST0001433,PROD0059,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,1,27.36,N/A,0,5.47,32.83,1.06,34.8,FALSE,,
62258752FD8D,order,2/27/2025 0:53,CUST0003122,PROD0088,United States,39.8283,-98.5795,,Website,Credit Card,USD,25,153.78,N/A,0,0,3844.5,1,3844.5,FALSE,,
57509FE6EEB4,invoice,8/22/2025 21:38,CUST0001858,PROD0051,Philippines,12.8797,121.774,APAC,Partner,Credit Card,USD,25,20,NEWCUSTOMER10,50,75,525,1,525,FALSE,,
61AD272D77CE,order,5/26/2024 6:00,CUST0001005,PROD0092,Germany,51.1657,10.4515,EU,Website,Wire,EUR,1,221.65,N/A,0,44.33,265.98,1.06,281.94,FALSE,,
1BE882B3137A,invoice,8/20/2025 18:56,CUST0001746,PROD0061,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,1,9.43,N/A,0,1.89,11.32,1.06,12,FALSE,,
FB3C1B573E96,order,4/23/2024 21:35,CUST0000730,PROD0088,United Kingdom,55.3781,-3.436,EU,Partner,PayPal,GBP,5,126.05,N/A,0,126.05,756.3,1.22,922.69,FALSE,,
9F53BB095EAC,invoice,5/19/2025 5:50,CUST0003435,PROD0075,United States,39.8283,-98.5795,,Partner,Credit Card,USD,3,20.12,N/A,0,0,60.36,1,60.36,FALSE,,
AB5E04A017BF,invoice,1/7/2025 10:08,CUST0003111,PROD0006,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,3,140.57,N/A,0,84.34,506.05,1.06,536.41,FALSE,,
E634A61B13BD,invoice,8/31/2024 10:43,CUST0002325,PROD0089,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,1,19.22,BFCM10,1.92,3.84,21.14,1.22,25.79,FALSE,,
36102A34D99E,order,9/14/2024 17:05,CUST0000028,PROD0074,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,267.4,SAVE5,13.37,0,254.03,1,254.03,FALSE,,
B7B412A772FD,order,9/27/2024 22:45,CUST0003291,PROD0075,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,20.12,N/A,0,0,100.6,1,100.6,FALSE,,
0A6A48A1538C,order,9/26/2025 5:55,CUST0002573,PROD0049,United States,39.8283,-98.5795,,Partner,Credit Card,USD,10,13,SALE15,19.5,0,110.5,1,110.5,FALSE,,
778C1C357D43,order,7/13/2025 23:37,CUST0003416,PROD0025,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,43.94,STUDENT20,8.79,4.39,39.54,0.66,26.1,FALSE,,
622641BB4AB5,order,5/14/2024 23:51,CUST0000368,PROD0007,Canada,56.1304,-106.3468,,Partner,PayPal,USD,20,9,N/A,0,9,189,1,189,FALSE,,
A98A4FF661A7,order,3/26/2025 19:24,CUST0002982,PROD0061,France,46.2276,2.2137,EU,Website,Invoice,EUR,5,9.43,N/A,0,9.43,56.58,1.06,59.97,FALSE,,
98D7126C1394,order,8/10/2025 13:16,CUST0000633,PROD0071,Philippines,12.8797,121.774,APAC,Reseller,PayPal,USD,25,13.07,LOYALTY15,49.01,49.01,326.75,1,326.75,FALSE,,
1CCD5D5DA6C2,order,8/18/2024 21:34,CUST0002627,PROD0049,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,20,13,N/A,0,0,260,1,260,FALSE,,
116D68795766,order,9/26/2024 23:23,CUST0000822,PROD0089,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,1,22.12,N/A,0,4.42,26.54,1.06,28.13,FALSE,,
CD219E6405B2,order,5/13/2024 4:48,CUST0002434,PROD0089,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,23.45,N/A,0,0,23.45,1,23.45,FALSE,,
A7C7A8272C2B,order,6/29/2024 6:16,CUST0003803,PROD0031,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,10,12,N/A,0,0,120,1,120,FALSE,,
D0174F0F1FB3,order,8/6/2025 21:31,CUST0002213,PROD0001,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,49,N/A,0,0,147,1,147,FALSE,,
77DBFAB26140,invoice,7/29/2025 9:26,CUST0002309,PROD0026,Canada,56.1304,-106.3468,,Partner,PayPal,USD,3,289,NEWCUSTOMER10,86.7,43.35,823.65,1,823.65,FALSE,,
EA9BDC9F958C,order,9/6/2024 4:12,CUST0003975,PROD0099,Philippines,12.8797,121.774,APAC,Direct Sales,Invoice,USD,5,29.38,N/A,0,22.04,168.94,1,168.94,FALSE,,
BCB6F407CE4E,order,2/24/2025 11:06,CUST0001592,PROD0030,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,3,47.17,N/A,0,28.3,169.81,1.06,180,FALSE,,
404111A5FA1E,invoice,1/23/2025 6:57,CUST0003611,PROD0003,Philippines,12.8797,121.774,APAC,Direct Sales,Credit Card,USD,3,29,N/A,0,13.05,100.05,1,100.05,FALSE,,
BC8FCD63A65A,invoice,10/29/2024 2:50,CUST0003075,PROD0034,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,3,73.77,NEWCUSTOMER10,22.13,44.26,243.44,1.22,297,FALSE,,
1FBC3E96D614,order,4/16/2025 21:13,CUST0000913,PROD0073,Spain,40.4637,-3.7492,EU,Partner,Credit Card,EUR,5,18.87,LOYALTY15,14.15,18.87,99.07,1.06,105.01,FALSE,,
876618560B11,order,7/12/2024 19:43,CUST0000271,PROD0097,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,25,20.07,SAVE5,25.09,100.35,577.01,1.22,703.95,FALSE,,
A653A3407ECA,order,8/27/2025 9:52,CUST0003184,PROD0003,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,29,N/A,0,0,87,1,87,FALSE,,
E2FE202BD8E7,order,5/1/2024 18:00,CUST0000127,PROD0080,Australia,-25.2744,133.7751,APAC,Marketplace,Credit Card,AUD,1,178.94,BFCM20,35.79,17.89,161.04,0.66,106.29,FALSE,,
ACCFE1208FDD,order,10/28/2024 4:48,CUST0002757,PROD0027,United States,39.8283,-98.5795,,Partner,Credit Card,USD,20,7,SALE15,21,0,119,1,119,FALSE,,
7B66BB7A9F36,order,10/26/2024 11:37,CUST0001169,PROD0045,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,3,14.15,N/A,0,8.49,50.94,1.06,54,FALSE,,
013A072654B9,order,7/12/2024 12:36,CUST0003367,PROD0024,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,3,79.25,N/A,0,47.55,285.3,1.06,302.42,FALSE,,
9CAF387FEC66,order,7/18/2024 22:39,CUST0003261,PROD0092,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,1,234.95,N/A,0,35.24,270.19,1,270.19,FALSE,,
57287E8E5ADD,order,9/12/2025 1:32,CUST0002059,PROD0020,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,218.18,N/A,0,21.82,240,0.66,158.4,FALSE,,
8491C55359D8,order,10/12/2024 21:08,CUST0000851,PROD0021,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,10,STUDENT20,2,1.5,9.5,1,9.5,FALSE,,
D4090949588A,order,9/24/2025 22:49,CUST0001938,PROD0027,United Kingdom,55.3781,-3.436,EU,Marketplace,PayPal,GBP,15,5.74,N/A,0,17.22,103.32,1.22,126.05,FALSE,,
AAF81FE3AD0F,order,1/10/2025 6:01,CUST0000010,PROD0015,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,20,8.25,N/A,0,33,198,1.06,209.88,FALSE,,
1CD4E1591601,invoice,9/21/2024 1:11,CUST0000903,PROD0062,Netherlands,52.1326,5.2913,EU,Direct Sales,Invoice,EUR,3,212.41,N/A,0,127.45,764.68,1.06,810.56,FALSE,,
29975F58D444,invoice,7/16/2025 22:48,CUST0000628,PROD0089,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,1,23.45,BFCM20,4.69,1.17,19.93,1,19.93,FALSE,,
A1860B40A35F,order,10/7/2025 5:27,CUST0000690,PROD0015,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,8.25,N/A,0,4.95,29.7,1.06,31.48,FALSE,,
7E1A4995A12F,order,10/4/2025 6:19,CUST0002791,PROD0024,Philippines,12.8797,121.774,APAC,Reseller,Credit Card,USD,15,84,N/A,0,189,1449,1,1449,FALSE,,
DF18FD8B7285,invoice,9/6/2025 8:03,CUST0003487,PROD0026,Canada,56.1304,-106.3468,,Website,Wire,USD,1,289,N/A,0,14.45,303.45,1,303.45,FALSE,,
A49AD7C97DBB,order,11/17/2024 1:30,CUST0000362,PROD0077,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,25,NEWCUSTOMER10,2.5,0,22.5,1,22.5,FALSE,,
3FC165B28C43,invoice,1/12/2025 19:25,CUST0000230,PROD0024,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,1,79.25,N/A,0,15.85,95.1,1.06,100.81,FALSE,,
388941901D69,order,2/1/2025 18:23,CUST0003009,PROD0085,Netherlands,52.1326,5.2913,EU,Website,PayPal,EUR,1,11.7,SAVE5,0.58,2.34,13.46,1.06,14.27,FALSE,,
D0606A46B69F,order,2/22/2025 18:11,CUST0001663,PROD0012,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,4,399,N/A,0,0,1596,1,1596,FALSE,,
95E533FA3683,invoice,8/7/2024 18:12,CUST0001811,PROD0080,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,1,111.42,N/A,0,22.28,133.7,1.06,141.72,FALSE,,
0C3FFE90A52B,invoice,8/23/2025 20:04,CUST0000397,PROD0047,Canada,56.1304,-106.3468,,Website,Credit Card,USD,15,9,N/A,0,6.75,141.75,1,141.75,FALSE,,
9EE11E672F1D,order,2/12/2025 21:32,CUST0003286,PROD0007,Netherlands,52.1326,5.2913,EU,Website,Invoice,EUR,15,8.49,SAVE5,6.37,25.47,146.45,1.06,155.24,FALSE,,
B57A5F91FDCA,invoice,1/1/2025 6:18,CUST0003657,PROD0008,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,15,72.95,WELCOME10,109.43,218.85,1203.67,1.22,1468.48,FALSE,,
8C7AC0045125,invoice,9/14/2024 18:46,CUST0001715,PROD0048,Australia,-25.2744,133.7751,APAC,Reseller,Invoice,AUD,3,136.36,N/A,0,40.91,449.99,0.66,296.99,FALSE,,
841A19438000,order,12/25/2024 8:32,CUST0003561,PROD0057,Canada,56.1304,-106.3468,,Partner,Invoice,USD,1,5,BFCM20,1,0.25,4.25,1,4.25,FALSE,,
4BDC5C09E8FE,invoice,6/1/2025 23:21,CUST0002727,PROD0005,United States,39.8283,-98.5795,,Partner,Invoice,USD,5,15,WELCOME10,7.5,0,67.5,1,67.5,FALSE,,
30841FB08A4A,order,3/18/2025 12:10,CUST0002695,PROD0058,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,1,47.17,N/A,0,9.43,56.6,1.06,60,FALSE,,
AA4E8723622D,order,9/10/2025 21:59,CUST0000984,PROD0081,United States,39.8283,-98.5795,,Website,Invoice,USD,1,29.18,SALE15,4.38,0,24.8,1,24.8,FALSE,,
C7465A55DA8D,invoice,9/21/2024 2:22,CUST0003845,PROD0084,France,46.2276,2.2137,EU,Website,Invoice,EUR,1,212.41,BFCM10,21.24,42.48,233.65,1.06,247.67,FALSE,,
FB6BE3D64AE6,order,10/15/2025 18:16,CUST0002860,PROD0018,United States,39.8283,-98.5795,,Website,Invoice,USD,20,228,N/A,0,0,4560,1,4560,FALSE,,
A7891E34FA8E,order,5/26/2024 6:48,CUST0001576,PROD0011,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,1,234.91,N/A,0,46.98,281.89,1.06,298.8,FALSE,,
63C09276151F,order,7/27/2024 18:57,CUST0003212,PROD0039,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,5,23.58,N/A,0,23.58,141.48,1.06,149.97,FALSE,,
6A92DBC488CC,invoice,5/15/2024 11:56,CUST0002842,PROD0027,United States,39.8283,-98.5795,,Partner,PayPal,USD,15,7,N/A,0,0,105,1,105,FALSE,,
7F7F43E0A5EC,order,9/14/2025 12:16,CUST0003213,PROD0083,Philippines,12.8797,121.774,APAC,Website,Invoice,USD,10,36.7,BFCM20,73.4,55.05,348.65,1,348.65,FALSE,,
482BB987CAC6,order,7/11/2025 5:00,CUST0001386,PROD0081,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,3,29.18,N/A,0,13.13,100.67,1,100.67,TRUE,9/6/2025 5:00,Service dissatisfaction
CC61AE4385B4,order,7/9/2024 22:04,CUST0001069,PROD0031,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,1,11.32,BFCM10,1.13,2.26,12.45,1.06,13.2,FALSE,,
3F2B0B35D80A,invoice,10/9/2025 12:34,CUST0002600,PROD0037,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,1,11.79,N/A,0,2.36,14.15,1.06,15,FALSE,,
8AA9E6D780EB,invoice,10/28/2024 21:55,CUST0000207,PROD0004,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,1,245.08,N/A,0,49.02,294.1,1.22,358.8,FALSE,,
8EB2CB9A3B31,order,4/20/2025 22:34,CUST0000470,PROD0091,Germany,51.1657,10.4515,EU,Reseller,PayPal,EUR,5,27.07,WELCOME10,13.54,27.07,148.88,1.06,157.81,FALSE,,
31FD15560F4D,invoice,7/9/2024 16:28,CUST0003633,PROD0039,United States,39.8283,-98.5795,,Partner,Invoice,USD,5,25,NEWCUSTOMER10,12.5,0,112.5,1,112.5,FALSE,,
DD695425C7A8,order,11/29/2024 18:13,CUST0002782,PROD0004,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,299,N/A,0,0,299,1,299,FALSE,,
A5F63C86F34E,order,9/10/2024 8:07,CUST0000279,PROD0053,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,29,N/A,0,0,29,1,29,FALSE,,
7588BA2E45EC,order,5/23/2025 12:53,CUST0002991,PROD0050,Philippines,12.8797,121.774,APAC,Direct Sales,Invoice,USD,10,130,SAVE5,65,195,1430,1,1430,FALSE,,
B418AE1CA2C5,order,8/20/2025 6:17,CUST0003640,PROD0060,United States,39.8283,-98.5795,,Partner,Invoice,USD,10,225.15,N/A,0,0,2251.5,1,2251.5,FALSE,,
F8BA74AB70D0,order,8/29/2024 5:44,CUST0001653,PROD0076,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,15,259.24,BFCM10,388.86,777.72,4277.46,1.22,5218.5,FALSE,,
45A49263099B,order,8/8/2024 16:31,CUST0003196,PROD0046,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,150,N/A,0,0,150,1,150,FALSE,,
BE6811DC1268,order,8/26/2024 0:07,CUST0001523,PROD0082,Philippines,12.8797,121.774,APAC,Reseller,Credit Card,USD,3,118.1,BFCM20,70.86,53.14,336.58,1,336.58,FALSE,,
0B5E4BC31BB4,order,2/12/2025 7:48,CUST0002542,PROD0031,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,25,11.32,LOYALTY15,42.45,56.6,297.15,1.06,314.98,FALSE,,
